Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),SPACE1-1:Zone Air System Sensible Heating Rate [W](Hourly),SPACE1-1:Zone Air System Sensible Cooling Rate [W](Hourly),SPACE1-1:Zone Air Temperature [C](Hourly),SPACE1-1:Zone Predicted Sensible Load to Heating Setpoint Heat Transfer Rate [W](Hourly),SPACE1-1:Zone Predicted Sensible Load to Cooling Setpoint Heat Transfer Rate [W](Hourly),SPACE1-1 HP COOLING MODE:Cooling Coil Total Cooling Rate [W](Hourly),SPACE1-1 HP COOLING MODE:Cooling Coil Sensible Cooling Rate [W](Hourly),SPACE1-1 HP HEATING MODE:Heating Coil Heating Rate [W](Hourly),SPACE1-1 HP SUPP COIL:Heating Coil Heating Rate [W](Hourly),SPACE1-1 HEAT PUMP:Zone Water to Air Heat Pump Total Heating Rate [W](Hourly),SPACE1-1 HEAT PUMP:Zone Water to Air Heat Pump Total Cooling Rate [W](Hourly),SPACE1-1 HEAT PUMP:Zone Water to Air Heat Pump Sensible Heating Rate [W](Hourly),SPACE1-1 HEAT PUMP:Zone Water to Air Heat Pump Sensible Cooling Rate [W](Hourly),SPACE1-1 SUPPLY INLET:System Node Temperature [C](Hourly),SPACE1-1 SUPPLY INLET:System Node Mass Flow Rate [kg/s](Hourly),DOAS AIR LOOP INLET:System Node Temperature [C](Hourly),DOAS AIR LOOP INLET:System Node Mass Flow Rate [kg/s](Hourly),DOAS MIXED AIR OUTLET:System Node Temperature [C](Hourly),DOAS MIXED AIR OUTLET:System Node Mass Flow Rate [kg/s](Hourly),CONDENSER SUPPLY INLET NODE:System Node Temperature [C](Hourly),CONDENSER SUPPLY INLET NODE:System Node Mass Flow Rate [kg/s](Hourly),CONDENSER SUPPLY OUTLET NODE:System Node Temperature [C](Hourly),CONDENSER SUPPLY OUTLET NODE:System Node Mass Flow Rate [kg/s](Hourly),SPACE1-1 ZONE AIR NODE:System Node Temperature [C](Hourly),SPACE1-1 ZONE AIR NODE:System Node Mass Flow Rate [kg/s](Hourly),SPACE1-1 AIR TERMINAL MIXER SECONDARY INLET:System Node Temperature [C](Hourly),SPACE1-1 AIR TERMINAL MIXER SECONDARY INLET:System Node Mass Flow Rate [kg/s](Hourly),SPACE1-1 RETURN OUTLET:System Node Mass Flow Rate [kg/s](Hourly),DOAS OUTDOOR AIR INLET:System Node Temperature [C](Hourly),DOAS OUTDOOR AIR INLET:System Node Mass Flow Rate [kg/s](Hourly),SPACE1-1 AIR TERMINAL MIXER PRIMARY INLET:System Node Temperature [C](Hourly),SPACE1-1 AIR TERMINAL MIXER PRIMARY INLET:System Node Mass Flow Rate [kg/s](Hourly),SPACE1-1 HEAT PUMP INLET:System Node Temperature [C](Hourly),SPACE1-1 HEAT PUMP INLET:System Node Mass Flow Rate [kg/s](Hourly),SPACE1-1 ZONE UNIT FAN OUTLET:System Node Temperature [C](Hourly),SPACE1-1 ZONE UNIT FAN OUTLET:System Node Mass Flow Rate [kg/s](Hourly),SPACE1-1 COOLING COIL OUTLET:System Node Temperature [C](Hourly),SPACE1-1 COOLING COIL OUTLET:System Node Mass Flow Rate [kg/s](Hourly),SPACE1-1 HEATING COIL OUTLET:System Node Temperature [C](Hourly),SPACE1-1 HEATING COIL OUTLET:System Node Mass Flow Rate [kg/s](Hourly),DOAS HEAT RECOVERY SUPPLY OUTLET:System Node Temperature [C](Hourly),DOAS HEAT RECOVERY SUPPLY OUTLET:System Node Mass Flow Rate [kg/s](Hourly),DOAS RELIEF AIR OUTLET:System Node Temperature [C](Hourly),DOAS RELIEF AIR OUTLET:System Node Mass Flow Rate [kg/s](Hourly) 
 01/14  21:00:00,-8.575000000000001,1212.803329928975,0.0,23.00000493796661,1212.797807227097,2330.629591952642,0.0,0.0,1294.7999641982847,0.0,1332.2321674797589,0.0,1332.2321674797584,0.0,36.223263110650638,0.08955880072538775,23.000008017846658,0.03552112433726608,13.27202283270469,0.03552112433726608,10.699254417980228,0.17031924162393295,14.720273491179235,0.17031924162393295,23.00000493796661,0.08955880072538775,23.00000462776772,0.07734841423445255,0.012210386490935213,-8.575000000000001,0.03552112433726608,13.388410851917366,0.012210386490935213,21.693448201452989,0.08955880072538775,21.782441923611743,0.08955880072538775,21.782441923611743,0.08955880072538775,36.223263110650638,0.08955880072538775,13.27202283270469,0.03552112433726608,23.000008017846658,0.03552112433726608 
 01/14  22:00:00,-9.4,0.0,0.0,19.929578451177418,-21126.105187004996,35157.6099161646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.697004665329115,0.0,20.20502755646148,0.0,20.20502755646148,0.0,10.636292367896982,0.0,10.636292367896982,0.0,19.929578451177418,0.0,20.20502755646148,0.0,0.0,-9.4,0.0,20.20502755646148,0.0,21.697004665329115,0.0,21.697004665329115,0.0,21.697004665329115,0.0,21.697004665329115,0.0,-9.4,0.0,20.20502755646148,0.0 
 01/14  23:00:00,-10.837499999999999,0.0,0.0,18.385078088455964,-7617.225638532339,19040.503608155013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.697004665329115,0.0,18.586025531660114,0.0,18.586025531660114,0.0,10.636292367896982,0.0,10.636292367896982,0.0,18.385078088455964,0.0,18.586025531660114,0.0,0.0,-10.837499999999999,0.0,18.586025531660114,0.0,21.697004665329115,0.0,21.697004665329115,0.0,21.697004665329115,0.0,21.697004665329115,0.0,-10.837499999999999,0.0,18.586025531660114,0.0 
 01/14  24:00:00,-13.3875,0.0,0.0,17.669451004629417,-5245.0362812753369,16099.373490697655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.697004665329115,0.0,17.82637253394148,0.0,17.82637253394148,0.0,10.636292367896982,0.0,10.636292367896982,0.0,17.669451004629417,0.0,17.82637253394148,0.0,0.0,-13.3875,0.0,17.82637253394148,0.0,21.697004665329115,0.0,21.697004665329115,0.0,21.697004665329115,0.0,21.697004665329115,0.0,-13.3875,0.0,17.82637253394148,0.0 
 07/07  01:00:00,21.1,0.0,0.0,23.413358972472353,-8001.8253443342459,6597.8783921099989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.001871255237526,0.0,23.465892001728414,0.0,23.465892001728414,0.0,20.27687743172585,0.0,20.27687743172585,0.0,23.413358972472353,0.0,23.465892001728414,0.0,0.0,21.1,0.0,23.465892001728414,0.0,24.001871255237526,0.0,24.001871255237526,0.0,24.001871255237526,0.0,24.001871255237526,0.0,21.1,0.0,23.465892001728414,0.0 
 07/07  02:00:00,20.7875,0.0,0.0,23.221344229299445,-7759.175547425337,6663.7751839471179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.001871255237526,0.0,23.261569312974726,0.0,23.261569312974726,0.0,20.27687743172585,0.0,20.27687743172585,0.0,23.221344229299445,0.0,23.261569312974726,0.0,0.0,20.7875,0.0,23.261569312974726,0.0,24.001871255237526,0.0,24.001871255237526,0.0,24.001871255237526,0.0,24.001871255237526,0.0,20.7875,0.0,23.261569312974726,0.0 
 07/07  03:00:00,20.9125,0.0,0.0,23.121541509929768,-7514.082205343637,6591.072081890926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.001871255237526,0.0,23.13739310544406,0.0,23.13739310544406,0.0,20.27687743172585,0.0,20.27687743172585,0.0,23.121541509929768,0.0,23.13739310544406,0.0,0.0,20.9125,0.0,23.13739310544406,0.0,24.001871255237526,0.0,24.001871255237526,0.0,24.001871255237526,0.0,24.001871255237526,0.0,20.9125,0.0,23.13739310544406,0.0 
 07/07  04:00:00,21.1,0.0,0.0,23.090693733678358,-7397.32396813154,6531.453448627553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.001871255237526,0.0,23.09678718859032,0.0,23.09678718859032,0.0,20.27687743172585,0.0,20.27687743172585,0.0,23.090693733678358,0.0,23.09678718859032,0.0,0.0,21.1,0.0,23.09678718859032,0.0,24.001871255237526,0.0,24.001871255237526,0.0,24.001871255237526,0.0,24.001871255237526,0.0,21.1,0.0,23.09678718859032,0.0 
 07/07  05:00:00,20.7875,0.0,0.0,23.04232260979272,-7528.7280188349709,6715.319973480332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.001871255237526,0.0,23.05669480476475,0.0,23.05669480476475,0.0,20.27687743172585,0.0,20.27687743172585,0.0,23.04232260979272,0.0,23.05669480476475,0.0,0.0,20.7875,0.0,23.05669480476475,0.0,24.001871255237526,0.0,24.001871255237526,0.0,24.001871255237526,0.0,24.001871255237526,0.0,20.7875,0.0,23.05669480476475,0.0 
 07/07  06:00:00,20.6,0.0,0.0,23.06075964154354,-7335.574951735305,6517.210827625018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.001871255237526,0.0,23.040545688438898,0.0,23.040545688438898,0.0,20.27687743172585,0.0,20.27687743172585,0.0,23.06075964154354,0.0,23.040545688438898,0.0,0.0,20.6,0.0,23.040545688438898,0.0,24.001871255237526,0.0,24.001871255237526,0.0,24.001871255237526,0.0,24.001871255237526,0.0,20.6,0.0,23.040545688438898,0.0 
 07/07  07:00:00,20.9125,0.0,0.0,23.256475628665628,-3980.552261097127,6620.277289903879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.001871255237526,0.0,23.19025245289421,0.0,23.19025245289421,0.0,20.27687743172585,0.0,20.27687743172585,0.0,23.256475628665628,0.0,23.19025245289421,0.0,0.0,20.9125,0.0,23.19025245289421,0.0,24.001871255237526,0.0,24.001871255237526,0.0,24.001871255237526,0.0,24.001871255237526,0.0,20.9125,0.0,23.19025245289421,0.0 
 07/07  08:00:00,21.474999999999999,0.0,0.0,23.623175945987034,-477.96336939996038,288.2879319370968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.951648641784816,0.0,23.513678161132267,0.0,23.513678161132267,0.0,20.246217440585899,0.015824394333163583,7.3129602366209689,0.015824394333163583,23.623175945987034,0.0,23.513678161132267,0.0,0.0,21.474999999999999,0.0,23.513678161132267,0.0,23.951648641784816,0.0,23.951648641784816,0.0,23.951648641784816,0.0,23.951648641784816,0.0,21.474999999999999,0.0,23.513678161132267,0.0 
 07/07  09:00:00,22.7,0.0,1487.919273151214,23.998560274339526,-2517.9052623240966,-1485.9406565410619,2119.5563640285729,1538.9018160912647,0.0,0.0,0.0,2179.175218424638,0.0,1578.9161756561073,12.915309149087705,0.13122676850674129,23.979672730456984,0.5421668151331371,23.605971978792334,0.5421668151331371,19.557471389692265,0.44500403848136918,13.016932343950208,0.44500403848136918,23.998560274339526,0.13122676850674129,23.974428451239008,0.0134820795739168,0.11774468893282447,22.7,0.5421668151331371,24.72506863838136,0.11774468893282447,24.644303346996059,0.13122676850674129,24.733212028227685,0.13122676850674129,12.915309149087705,0.13122676850674129,12.915309149087705,0.13122676850674129,23.605971978792334,0.5421668151331371,23.979672730456984,0.5421668151331371 
 07/07  10:00:00,23.3,0.0,2329.2553479545147,24.000107951621204,-3737.8605579829138,-2329.4265467864727,3208.1188797055035,2391.8841893909277,0.0,0.0,0.0,3295.0421739656987,0.0,2451.935830349058,12.892385398755412,0.20483072952736207,24.000234212751857,0.5772182704805737,23.786163861147153,0.5772182704805737,22.467791630243864,0.6562223146319999,16.60809784158772,0.6562223146319999,24.000107951621204,0.20483072952736207,24.000120479244584,0.08272686461800993,0.12210386490935213,23.3,0.5772182704805737,24.970794536185357,0.12210386490935213,24.579863557260663,0.20483072952736207,24.6688273567487,0.20483072952736207,12.892385398755412,0.20483072952736207,12.892385398755412,0.20483072952736207,23.786163861147153,0.5772182704805737,24.000234212751857,0.5772182704805737 
 07/07  11:00:00,25.7375,0.0,2733.6703654359637,24.000206838872047,-4379.156032308673,-2734.010652726901,3643.0820259953354,2876.653210268759,0.0,0.0,0.0,3741.182822641681,0.0,2949.538845595335,12.821709022397006,0.23914534199344895,24.000237136468788,0.5772182704805737,24.531506695538874,0.5772182704805737,24.57703823086129,0.7291370550229261,18.407209850788808,0.7291370550229261,24.000206838872047,0.23914534199344895,24.000289958825478,0.11704147708409683,0.12210386490935213,25.7375,0.5772182704805737,25.717469774140068,0.12210386490935213,24.872123436472529,0.23914534199344895,24.961189137693915,0.23914534199344895,12.821709022397006,0.23914534199344895,12.821709022397006,0.23914534199344895,24.531506695538874,0.5772182704805737,24.000237136468788,0.5772182704805737 
 07/07  12:00:00,28.262499999999997,0.0,2888.3064671019635,24.000259791942115,-4574.272846441406,-2888.7442112798009,3654.0346122180419,3025.8052933800775,0.0,0.0,0.0,3746.9943749381716,0.0,3098.9111409673539,12.531818584007418,0.24654941952146543,24.000303260792017,0.461774616384459,25.127781443236715,0.461774616384459,25.239067307139874,0.7181110857942951,18.905271440418127,0.7181110857942951,24.000259791942115,0.24654941952146543,24.000358594797356,0.14886632759398372,0.0976830919274817,28.262499999999997,0.461774616384459,26.102120896384777,0.0976830919274817,24.832672680175074,0.24654941952146543,24.921855241795418,0.24654941952146543,12.531818584007418,0.24654941952146543,12.531818584007418,0.24654941952146543,25.127781443236715,0.461774616384459,24.000303260792017,0.461774616384459 
 07/07  13:00:00,27.8375,0.0,2670.4018421016746,24.000291237706173,-4368.852317620846,-2670.896382948663,3151.757207429244,2675.9067669335047,0.0,0.0,0.0,3221.875367067279,0.0,2732.423474073529,11.997133820481104,0.21813614417348677,24.000359849675879,0.2308873081922295,24.707230593065114,0.2308873081922295,24.432236711431565,0.6158419396826302,17.90858730380652,0.6158419396826302,24.000291237706173,0.21813614417348677,24.0004073123882,0.1692945982097459,0.04884154596374085,27.8375,0.2308873081922295,25.22342836590093,0.04884154596374085,24.274195391047017,0.21813614417348677,24.363488721879365,0.21813614417348677,11.997133820481104,0.21813614417348677,11.997133820481104,0.21813614417348677,24.707230593065114,0.2308873081922295,24.000359849675879,0.2308873081922295 
 07/07  14:00:00,26.8875,0.0,2840.1529132865346,24.000004840312039,-3957.3610879172695,-2840.1583250258074,3400.1358094287786,2948.7453018195776,0.0,0.0,0.0,3480.684736403967,0.0,3015.7549423229968,12.156163309229355,0.23515869211238164,24.000013510446246,0.461774616384459,24.769177726451195,0.461774616384459,24.698083477088667,0.6870186173196927,18.716929245909566,0.6870186173196927,24.000004840312039,0.23515869211238164,24.000014931525539,0.13747560018489994,0.0976830919274817,26.8875,0.461774616384459,25.74425767152319,0.0976830919274817,24.725064036066614,0.23515869211238164,24.814368442880427,0.23515869211238164,12.156163309229355,0.23515869211238164,12.156163309229355,0.23515869211238164,24.769177726451195,0.461774616384459,24.000013510446246,0.461774616384459 
 07/07  15:00:00,26.7,0.0,2814.726222110954,24.000004781185127,-3922.7659878318766,-2814.7315202615029,3503.7622413589017,2994.3303237207985,0.0,0.0,0.0,3592.9835712802498,0.0,3067.408126730007,12.464514364285048,0.2390952040339263,24.00000399713657,0.5772182704805737,24.826568527544326,0.5772182704805737,25.475936117158189,0.710664430413184,19.324479140230595,0.710664430413184,24.000004781185127,0.2390952040339263,24.00000418559626,0.11699133912457417,0.12210386490935213,26.7,0.5772182704805737,26.014704150993155,0.12210386490935213,25.029405384609789,0.2390952040339263,25.118646320877454,0.2390952040339263,12.464514364285048,0.2390952040339263,12.464514364285048,0.2390952040339263,24.826568527544326,0.5772182704805737,24.00000399713657,0.5772182704805737 
 07/07  16:00:00,26.012500000000004,0.0,2611.4676366966266,24.000005838139768,-3706.3895762438135,-2611.474028089624,3342.401429906363,2769.3823401222127,0.0,0.0,0.0,3429.6551926571917,0.0,2838.161147928555,12.631690786259802,0.22492265712289617,24.000004935820568,0.5772182704805737,24.61669866555362,0.5772182704805737,25.596347485758647,0.6740650569986277,19.181891634289465,0.6740650569986277,24.000005838139768,0.22492265712289617,24.00000548032902,0.10281879221354404,0.12210386490935213,26.012500000000004,0.5772182704805737,25.803852553487446,0.12210386490935213,24.979189129143394,0.22492265712289617,25.068357697833556,0.22492265712289617,12.631690786259802,0.22492265712289617,12.631690786259802,0.22492265712289617,24.61669866555362,0.5772182704805737,24.000004935820568,0.5772182704805737 
 07/07  17:00:00,24.5375,0.0,2246.053306114078,24.00001157580209,-3314.7654319382447,-2246.065663992681,2991.571381405068,2357.815420455424,0.0,0.0,0.0,3071.8959641594567,0.0,2417.324913864746,12.82069279155424,0.196571799079883,24.000008765401579,0.5772182704805737,24.165277912419414,0.5772182704805737,24.98950792756088,0.5951370835170882,18.29931618356452,0.5951370835170882,24.00001157580209,0.196571799079883,24.000009702941499,0.07446793417053088,0.12210386490935213,24.5375,0.5772182704805737,25.350795810996368,0.12210386490935213,24.83806781734521,0.196571799079883,24.92712835909523,0.196571799079883,12.82069279155424,0.196571799079883,12.82069279155424,0.196571799079883,24.165277912419414,0.5772182704805737,24.000008765401579,0.5772182704805737 
 07/07  18:00:00,23.525,0.0,2088.5831006235719,24.000013546588549,-3130.965944956689,-2088.5972199835789,2878.193500978892,2165.9543163905989,0.0,0.0,0.0,2957.116164222913,0.0,2221.161966135147,12.99187345196412,0.18547556177244738,24.000011699667505,0.5772182704805737,23.853582463619007,0.5772182704805737,24.550455842882664,0.567351545158462,17.905514357011044,0.567351545158462,24.000013546588549,0.18547556177244738,24.000013474959738,0.06337169686309524,0.12210386490935213,23.525,0.5772182704805737,25.03777407028463,0.12210386490935213,24.68329835079836,0.18547556177244738,24.77226077627109,0.18547556177244738,12.99187345196412,0.18547556177244738,12.99187345196412,0.18547556177244738,23.853582463619007,0.5772182704805737,24.000011699667505,0.5772182704805737 
 07/07  19:00:00,23.3,0.0,1258.6132417647185,24.00000156868869,-2249.513349599436,-1258.6148152535416,1681.8167236256457,1260.101939668841,0.0,0.0,0.0,1724.8236440659533,0.0,1289.8575036331359,12.598026272382855,0.10793332504425048,24.00000436148337,0.28860913524028689,23.85644304846077,0.28860913524028689,22.14250066811498,0.3308712561685163,14.269514661069162,0.3308712561685163,24.00000156868869,0.10793332504425048,24.000004827999214,0.04688139258957441,0.061051932454676067,23.3,0.28860913524028689,24.489336015291238,0.061051932454676067,24.27809311298165,0.10793332504425048,24.367102927721019,0.10793332504425048,12.598026272382855,0.10793332504425048,12.598026272382855,0.10793332504425048,23.85644304846077,0.28860913524028689,24.00000436148337,0.28860913524028689 
 07/07  20:00:00,22.9875,0.0,724.3334514683123,24.000000055243676,-1623.4553155668046,-724.3335013232536,917.3611218327106,709.3905320426777,0.0,0.0,0.0,938.8641624288839,0.0,724.7796212085657,12.158171598176887,0.05986821713752697,24.00009720243424,0.057721827048057377,23.87543560561486,0.057721827048057377,20.415752814796,0.18481367245152237,13.280366353596003,0.18481367245152237,24.000000055243676,0.05986821713752697,24.000000256153709,0.047657830646591767,0.012210386490935213,22.9875,0.057721827048057377,24.03010023376957,0.012210386490935213,24.005893090899403,0.05986821713752697,24.095012764930119,0.05986821713752697,12.158171598176887,0.05986821713752697,12.158171598176887,0.05986821713752697,23.87543560561486,0.057721827048057377,24.000097202434245,0.05772182704805737 
 07/07  21:00:00,22.8,0.0,591.8477289159619,24.00000002258753,-1469.3585525905274,-591.8477489766938,723.5067543655208,579.8686351117108,0.0,0.0,0.0,739.7394785914366,0.0,592.0115280391844,11.896045140027397,0.047889034354388158,24.000126113364354,0.057721827048057377,23.85197399358563,0.057721827048057377,19.605420063494269,0.14949330846710194,12.805650636844892,0.14949330846710194,24.00000002258753,0.047889034354388158,24.00000002417773,0.03567864786345295,0.012210386490935213,22.8,0.057721827048057377,24.006789995834436,0.012210386490935213,24.001735556257367,0.047889034354388158,24.09094364418471,0.047889034354388158,11.896045140027397,0.047889034354388158,11.896045140027397,0.047889034354388158,23.85197399358563,0.057721827048057377,24.00012611336436,0.057721827048057377 
 07/07  22:00:00,22.1125,0.0,0.0,24.14082483313028,-9214.488989304467,6499.600944107809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.001865247631775,0.0,24.120058972266699,0.0,24.120058972266699,0.0,19.331753925556855,0.0,19.331753925556855,0.0,24.14082483313028,0.0,24.120058972266699,0.0,0.0,22.1125,0.0,24.120058972266699,0.0,24.001865247631775,0.0,24.001865247631775,0.0,24.001865247631775,0.0,24.001865247631775,0.0,22.1125,0.0,24.120058972266699,0.0 
 07/07  23:00:00,21.324999999999997,0.0,0.0,23.862981569859394,-8502.862011946127,6368.9650411305769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.001865247631775,0.0,23.946668165386677,0.0,23.946668165386677,0.0,19.331753925556855,0.0,19.331753925556855,0.0,23.862981569859394,0.0,23.946668165386677,0.0,0.0,21.324999999999997,0.0,23.946668165386677,0.0,24.001865247631775,0.0,24.001865247631775,0.0,24.001865247631775,0.0,24.001865247631775,0.0,21.324999999999997,0.0,23.946668165386677,0.0 
 07/07  24:00:00,21.1,0.0,0.0,23.609368745693673,-8241.12625796417,6517.461666796716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.001865247631775,0.0,23.66148224786815,0.0,23.66148224786815,0.0,19.331753925556855,0.0,19.331753925556855,0.0,23.609368745693673,0.0,23.66148224786815,0.0,0.0,21.1,0.0,23.66148224786815,0.0,24.001865247631775,0.0,24.001865247631775,0.0,24.001865247631775,0.0,24.001865247631775,0.0,21.1,0.0,23.66148224786815,0.0 
